    Universidad de Costa Rica   
       Proyecto Eléctrico       
         II Ciclo 2017          
          openHand_Both.csv        
 Author: Pablo Avila B30724     

 Media:
 Max Deviation:
 Standar Deviation:

,LEFT HAND:, , , , , , , , , , , , , , , , , , , , RIGHT HAND:
,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky, , , ,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky
,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,
Left Hand,59.6522,56.511,74.3501,97.5158,22.4389,49.9292,79.2024,98.1708,13.0929,47.8366,84.7875,107.599,20.653,43.2857,76.0928,97.8553,34.3066,46.0107,65.2843,80.3646,
Left Hand,59.6522,56.5174,74.3631,97.5296,22.4389,49.9292,79.2025,98.1708,13.0929,47.8372,84.7885,107.601,20.653,43.2756,76.0772,97.8374,34.3066,46.0109,65.2844,80.3641,
Left Hand,59.6522,56.5254,74.3794,97.5474,22.4389,49.9293,79.2025,98.1709,13.0929,47.8372,84.7885,107.6,20.653,43.2723,76.0719,97.8313,34.3066,46.0105,65.2834,80.3627,
Left Hand,59.6522,56.5443,74.4185,97.5906,22.4389,49.9287,79.2013,98.1693,13.0929,47.8358,84.7865,107.598,20.653,43.2544,76.0398,97.7878,34.3066,46.0086,65.2802,80.3593,
Left Hand,59.6522,56.5576,74.4479,97.6247,22.4389,49.9285,79.2006,98.1677,13.0929,47.8339,84.7837,107.595,20.653,43.2365,76.0079,97.7449,34.3066,46.0073,65.2782,80.3577,
Left Hand,59.6522,56.5764,74.4894,97.6733,22.4389,49.9252,79.1949,98.1606,13.0929,47.8291,84.7753,107.584,20.653,43.2304,75.9979,97.7326,34.3066,46.0036,65.2723,80.3523,
Left Hand,59.6522,56.6027,74.5493,97.7446,22.4389,49.9214,79.1882,98.1523,13.0929,47.8219,84.763,107.567,20.653,43.225,75.9891,97.7219,34.3066,45.9946,65.2567,80.3359,
Left Hand,59.6522,56.6392,74.6347,97.8468,22.4389,49.9161,79.1793,98.1417,13.0929,47.8163,84.7531,107.554,20.653,43.2234,75.9865,97.7188,34.3066,45.9909,65.2505,80.3299,
Left Hand,59.6522,56.6626,74.686,97.9066,22.4389,49.9108,79.1699,98.13,13.0929,47.8122,84.7473,107.548,20.653,43.2246,75.9888,97.722,34.3066,45.9796,65.2284,80.3013,
Left Hand,59.6522,56.6756,74.7113,97.9341,22.4389,49.9068,79.163,98.1217,13.0929,47.8016,84.7306,107.528,20.653,43.2231,75.9867,97.7202,34.3066,45.9725,65.2143,80.2823,
Left Hand,59.6522,56.6811,74.7219,97.9456,22.4389,49.9035,79.1576,98.1155,13.0929,47.8007,84.7293,107.527,20.653,43.2236,75.9874,97.7211,34.3066,45.9635,65.1964,80.2589,
Left Hand,59.6522,56.695,74.7511,97.9785,22.4389,49.9004,79.1524,98.1094,13.0929,47.798,84.7249,107.521,20.653,43.233,76.0036,97.7419,34.3066,45.9627,65.1934,80.2524,
Left Hand,59.6522,56.7172,74.7991,98.0332,22.4389,49.8982,79.1485,98.1044,13.0929,47.7969,84.7238,107.521,20.653,43.236,76.0085,97.748,34.3066,45.9619,65.1915,80.2496,
Left Hand,59.6522,56.7197,74.8038,98.038,22.4389,49.8983,79.1486,98.1045,13.0929,47.7968,84.7241,107.522,20.653,43.2458,76.0252,97.7696,34.3066,45.958,65.1841,80.2404,
Left Hand,59.6522,56.7192,74.8012,98.0335,22.4389,49.8984,79.1488,98.1048,13.0929,47.7972,84.725,107.523,20.653,43.2454,76.0249,97.7697,34.3066,45.9539,65.1767,80.2317,
Left Hand,59.6522,56.7172,74.7967,98.0266,22.4389,49.9,79.1515,98.1082,13.0929,47.7987,84.727,107.525,20.653,43.2444,76.0239,97.7694,34.3066,45.9495,65.1676,80.2192,
Left Hand,59.6522,56.7085,74.7776,98.0023,22.4389,49.901,79.1534,98.1105,13.0929,47.8045,84.7367,107.538,20.653,43.2528,76.0384,97.7882,34.3066,45.9477,65.1638,80.2136,
Left Hand,59.6522,56.7069,74.7738,97.9957,22.4389,49.9007,79.153,98.1103,13.0929,47.8053,84.7377,107.539,20.653,43.2501,76.0348,97.785,34.3066,45.9483,65.1642,80.2132,
Left Hand,59.6522,56.7106,74.7814,98.0027,22.4389,49.9006,79.1529,98.1103,13.0929,47.8054,84.7378,107.539,20.653,43.264,76.0567,97.8105,34.3066,45.9483,65.1643,80.2132,
Left Hand,59.6522,56.7074,74.7714,97.9871,22.4389,49.9028,79.157,98.116,13.0929,47.8057,84.7385,107.54,20.653,43.2906,76.1007,97.865,34.3066,45.9489,65.1654,80.2143,
Left Hand,59.6522,56.699,74.7514,97.9601,22.4389,49.9141,79.1781,98.1442,13.0929,47.8103,84.7452,107.547,20.653,43.2946,76.1075,97.8739,34.3066,45.9499,65.1674,80.217,
Left Hand,59.6522,56.6983,74.7452,97.9478,22.4389,49.9185,79.1865,98.1559,13.0929,47.8242,84.767,107.573,20.653,43.2985,76.113,97.879,34.3066,45.9512,65.1699,80.2203,
Left Hand,59.6522,56.688,74.7174,97.9115,22.4389,49.9216,79.1923,98.1636,13.0929,47.8354,84.7857,107.597,20.653,43.2936,76.1059,97.8716,34.3066,45.9526,65.1721,80.222,
Left Hand,59.6522,56.6462,74.6183,97.7924,22.4389,49.9294,79.2055,98.1796,13.0929,47.844,84.7995,107.614,20.653,43.2854,76.0936,97.8583,34.3066,45.9535,65.1738,80.2244,
Left Hand,59.6522,56.6125,74.5379,97.6953,22.4389,49.9371,79.2184,98.1943,13.0929,47.8564,84.8192,107.638,20.653,43.2805,76.086,97.8495,34.3066,45.957,65.1805,80.2327,
Left Hand,59.6522,56.5743,74.447,97.5867,22.4389,49.9424,79.2272,98.2045,13.0929,47.8686,84.8371,107.657,20.653,43.2734,76.0755,97.8383,34.3066,45.96,65.1859,80.2387,
Left Hand,59.6522,56.5696,74.4349,97.5714,22.4389,49.9459,79.2329,98.2108,13.0929,47.8736,84.8453,107.668,20.653,43.2722,76.0733,97.8351,34.3066,45.9657,65.1961,80.2505,
Left Hand,59.6522,56.5612,74.4119,97.5422,22.4389,49.9524,79.2438,98.2236,13.0929,47.8747,84.8466,107.669,20.653,43.2827,76.0895,97.8536,34.3065,45.9723,65.208,80.2637,
Left Hand,59.6522,56.555,74.3965,97.5237,22.4389,49.9567,79.2508,98.2312,13.0929,47.8838,84.86,107.683,20.653,43.2875,76.0964,97.8604,34.3066,45.9834,65.2282,80.2871,
Left Hand,59.6522,56.552,74.3895,97.5159,22.4389,49.9585,79.2536,98.2341,13.0929,47.8871,84.8649,107.689,20.653,43.2949,76.1076,97.8728,34.3065,45.9949,65.2513,80.3183,
Left Hand,59.6522,56.5475,74.3812,97.508,22.4389,49.9632,79.2608,98.2413,13.0929,47.8877,84.8657,107.689,20.653,43.2996,76.1141,97.8788,34.3066,46.0049,65.2707,80.3431,
Left Hand,59.6522,56.5422,74.3726,97.5011,22.4389,49.9663,79.2661,98.2474,13.0929,47.8887,84.8671,107.691,20.653,43.303,76.119,97.884,34.3066,46.0109,65.2819,80.3564,
Left Hand,59.6522,56.5357,74.3625,97.4929,22.4389,49.9704,79.2725,98.254,13.0929,47.8966,84.8788,107.704,20.653,43.3118,76.1339,97.9027,34.3066,46.0159,65.291,80.3671,
Left Hand,59.6522,56.5279,74.3513,97.4848,22.4389,49.9742,79.279,98.2617,13.0929,47.9022,84.8869,107.712,20.653,43.3208,76.1474,97.9175,34.3066,46.0221,65.3025,80.3809,
Left Hand,59.6522,56.5209,74.3397,97.4747,22.4389,49.9786,79.2864,98.2705,13.0929,47.9093,84.8982,107.726,20.653,43.3198,76.1453,97.9145,34.3066,46.0234,65.3054,80.3852,
Left Hand,59.6522,56.5168,74.3384,97.4793,22.4389,49.9797,79.2883,98.2728,13.0929,47.9151,84.9072,107.736,20.653,43.3459,76.187,97.964,34.3066,46.0253,65.3093,80.3904,
Left Hand,59.6522,56.5071,74.3264,97.4724,22.4389,49.9824,79.2928,98.2781,13.0929,47.9187,84.9129,107.743,20.653,43.3986,76.2655,98.0485,34.3066,46.0291,65.3166,80.3998,
Left Hand,59.6522,56.5002,74.315,97.462,22.4389,49.9856,79.2982,98.2843,13.0929,47.924,84.9214,107.754,20.653,43.3991,76.2655,98.0475,34.3066,46.0365,65.3301,80.4155,
Left Hand,59.6522,56.4724,74.2574,97.3992,22.4389,49.993,79.311,98.2998,13.0929,47.9323,84.9343,107.769,20.653,43.3863,76.2438,98.0197,34.3066,46.0389,65.3343,80.4202,
Left Hand,59.6522,56.4599,74.2312,97.3707,22.4389,49.9983,79.3199,98.31,13.0929,47.9403,84.9465,107.783,20.653,43.3783,76.2301,98.0018,34.3066,46.043,65.3415,80.4277,
Left Hand,59.6522,56.4382,74.1847,97.3191,22.4389,50.003,79.3275,98.3184,13.0929,47.9467,84.9557,107.793,20.653,43.3822,76.2353,98.0063,34.3066,46.0471,65.3484,80.4348,
Left Hand,59.6522,56.417,74.1398,97.2698,22.4389,50.0101,79.3391,98.3311,13.0929,47.9597,84.9739,107.811,20.653,43.404,76.2689,98.0444,34.3066,46.0519,65.3565,80.4427,
Left Hand,59.6522,56.3645,74.0244,97.1404,22.4389,50.0175,79.351,98.3442,13.0929,47.9658,84.9821,107.818,20.653,43.4373,76.3194,98.1006,34.3066,46.0611,65.3729,80.4613,
Left Hand,59.6522,56.2706,73.8171,96.9053,22.4389,50.027,79.3667,98.3619,13.0929,47.9668,84.9827,107.817,20.653,43.4592,76.3516,98.1344,34.3066,46.0728,65.3945,80.487,
Left Hand,59.6522,56.2165,73.6996,96.7729,22.4389,50.0283,79.3687,98.3639,13.0929,47.9751,84.9935,107.827,20.653,43.4611,76.3537,98.1354,34.3066,46.0877,65.4225,80.5211,
Left Hand,59.6522,56.2004,73.6679,96.7393,22.4389,50.0285,79.3689,98.3638,13.0929,47.9842,85.0058,107.838,20.653,43.4598,76.352,98.134,34.3065,46.1026,65.4489,80.5501,
Left Hand,59.6522,56.1967,73.6615,96.7334,22.4389,50.0319,79.3744,98.3696,13.0929,47.9843,85.0059,107.838,20.653,43.4914,76.4017,98.1919,34.3066,46.1078,65.4582,80.5606,
Left Hand,59.6522,56.1933,73.6569,96.7303,22.4389,50.0335,79.3771,98.3724,13.0929,47.9849,85.0066,107.839,20.653,43.4947,76.4061,98.1958,34.3066,46.1184,65.4773,80.5825,
Left Hand,59.6522,56.1879,73.6488,96.7234,22.4389,50.037,79.3832,98.3801,13.0929,47.9878,85.0115,107.845,20.653,43.4918,76.4017,98.191,34.3066,46.1319,65.5011,80.6089,
Left Hand,59.6522,56.185,73.644,96.7189,22.4389,50.0445,79.3957,98.3944,13.0929,47.9907,85.0157,107.849,20.653,43.4875,76.3944,98.1817,34.3066,46.1401,65.5155,80.6247,
Left Hand,59.6522,56.1812,73.6373,96.7123,22.4389,50.0476,79.4008,98.4003,13.0929,47.997,85.0246,107.858,20.653,43.4839,76.389,98.1756,34.3066,46.1451,65.5249,80.6359,
Left Hand,59.6522,56.1732,73.6217,96.6955,22.4389,50.0514,79.4069,98.4066,13.0929,48.0032,85.0339,107.868,20.653,43.4789,76.3814,98.1671,34.3066,46.1522,65.5376,80.6502,
Left Hand,59.6522,56.1701,73.616,96.6896,22.4389,50.0524,79.4084,98.4079,13.0929,48.0068,85.0389,107.873,20.653,43.4739,76.3741,98.1597,34.3066,46.158,65.5489,80.6648,
Left Hand,59.6522,56.1679,73.6123,96.686,22.4389,50.0531,79.4094,98.4085,13.0929,48.0102,85.0441,107.879,20.653,43.47,76.3683,98.1534,34.3066,46.1649,65.5614,80.6795,
Left Hand,59.6522,56.1661,73.6092,96.6829,22.4389,50.0537,79.4104,98.4095,13.0929,48.0101,85.0436,107.878,20.653,43.4927,76.4046,98.1964,34.3066,46.1688,65.5689,80.6884,
Left Hand,59.6522,56.1662,73.6099,96.684,22.4389,50.0558,79.4139,98.4134,13.0929,48.0107,85.0444,107.878,20.653,43.4915,76.4027,98.1944,34.3066,46.1803,65.5892,80.7112,
Left Hand,59.6522,56.1668,73.6116,96.6859,22.4389,50.0683,79.4364,98.4427,13.0929,48.0111,85.0448,107.879,20.653,43.4892,76.3988,98.1891,34.3066,46.1858,65.5984,80.7202,
Left Hand,59.6522,56.1765,73.6341,96.7115,22.4389,50.0747,79.4471,98.4549,13.0929,48.0142,85.0488,107.882,20.653,43.4896,76.3985,98.1876,34.3066,46.1969,65.6193,80.7458,
Left Hand,59.6522,56.1807,73.6443,96.7232,22.4389,50.0763,79.4502,98.4593,13.0929,48.0153,85.0507,107.884,20.653,43.4893,76.398,98.1867,34.3066,46.2007,65.6265,80.7548,
Left Hand,59.6522,56.1868,73.6591,96.7405,22.4389,50.0767,79.4507,98.4594,13.0929,48.0161,85.0524,107.887,20.653,43.4842,76.3898,98.1767,34.3066,46.2063,65.6365,80.766,
Left Hand,59.6522,56.1954,73.681,96.7664,22.4389,50.077,79.4509,98.4591,13.0929,48.0166,85.0539,107.89,20.653,43.485,76.3911,98.1784,34.3065,46.209,65.6417,80.7726,
Left Hand,59.6522,56.2022,73.6975,96.7859,22.4389,50.0768,79.4504,98.458,13.0929,48.0216,85.061,107.897,20.653,43.4854,76.3918,98.1795,34.3066,46.2097,65.6431,80.7744,
Left Hand,59.6522,56.2027,73.6985,96.7869,22.4389,50.0772,79.4508,98.4578,13.0929,48.0257,85.0666,107.902,20.653,43.4876,76.3962,98.1858,34.3066,46.2099,65.6437,80.7756,
Left Hand,59.6522,56.2036,73.7004,96.7889,22.4389,50.0787,79.4529,98.4593,13.0929,48.0282,85.0706,107.907,20.653,43.4857,76.3933,98.1826,34.3066,46.2114,65.6463,80.7784,
Left Hand,59.6522,56.2058,73.7051,96.7941,22.4389,50.0812,79.4565,98.4624,13.0929,48.0305,85.0741,107.911,20.653,43.4867,76.395,98.1849,34.3065,46.2144,65.6519,80.785,
Left Hand,59.6522,56.2096,73.7138,96.8044,22.4389,50.0831,79.4593,98.4649,13.0929,48.0319,85.0765,107.914,20.653,43.4943,76.4069,98.1984,34.3066,46.2184,65.6592,80.7936,
Left Hand,59.6522,56.2088,73.712,96.8021,22.4389,50.0846,79.4615,98.4669,13.0929,48.0334,85.0792,107.918,20.653,43.4946,76.4077,98.2001,34.3066,46.2187,65.6598,80.7946,
Left Hand,59.6522,56.2091,73.7126,96.8027,22.4389,50.0859,79.4634,98.4685,13.0929,48.0342,85.0799,107.918,20.653,43.5206,76.4472,98.2438,34.3066,46.2211,65.6637,80.798,
Left Hand,59.6522,56.2153,73.7264,96.8186,22.4389,50.0866,79.4645,98.4694,13.0929,48.0349,85.081,107.919,20.653,43.5388,76.4732,98.2701,34.3065,46.2271,65.6734,80.8068,
Left Hand,59.6522,56.2217,73.7401,96.8347,22.4389,50.0872,79.4653,98.4699,13.0929,48.035,85.0811,107.919,20.653,43.5468,76.4839,98.2795,34.3066,46.2314,65.6798,80.8115,
Left Hand,59.6522,56.2272,73.7524,96.8501,22.4389,50.0876,79.466,98.4704,13.0929,48.0351,85.0812,107.919,20.653,43.5469,76.484,98.2794,34.3066,46.2341,65.6836,80.8135,
Left Hand,59.6522,56.2272,73.7533,96.853,22.4389,50.0877,79.466,98.4704,13.0929,48.0343,85.0793,107.916,20.653,43.5472,76.484,98.2788,34.3066,46.2363,65.6866,80.815,
Left Hand,59.6522,56.224,73.7482,96.8496,22.4389,50.0879,79.4662,98.4704,13.0929,48.0342,85.0779,107.912,20.653,43.5561,76.4959,98.2891,34.3066,46.2394,65.6905,80.8164,
Left Hand,59.6522,56.2205,73.7437,96.8473,22.4389,50.0878,79.4661,98.4702,13.0929,48.0349,85.0765,107.906,20.653,43.5574,76.4968,98.2887,34.3066,46.2453,65.6995,80.8231,
Left Hand,59.6522,56.2174,73.7385,96.8426,22.4389,50.0883,79.4667,98.4705,13.0929,48.0351,85.0745,107.899,20.653,43.5694,76.512,98.3005,34.3066,46.2466,65.7012,80.8237,
Left Hand,59.6522,56.2285,73.7681,96.8815,22.4389,50.0872,79.4634,98.4636,13.0929,48.0174,85.0382,107.841,20.653,43.5816,76.5254,98.3069,34.3066,46.2496,65.7052,80.8255,
Left Hand,59.6522,56.2471,73.8156,96.9411,22.4389,50.0865,79.4604,98.4565,13.0929,48.0132,85.0257,107.815,20.653,43.5951,76.5437,98.3235,34.3066,46.2512,65.7075,80.8266,
Left Hand,59.6522,56.2712,73.874,97.0117,22.4389,50.0841,79.4552,98.4481,13.0929,48.0131,85.0224,107.805,20.653,43.6049,76.5562,98.3334,34.3066,46.2515,65.7075,80.826,
Left Hand,59.6522,56.3024,73.9451,97.0934,22.4389,50.0822,79.451,98.4411,13.0929,48.0127,85.0213,107.803,20.653,43.6064,76.5568,98.3313,34.3066,46.2517,65.7076,80.8255,
Left Hand,59.6522,56.3412,74.0303,97.1901,22.4389,50.0817,79.4487,98.4355,13.0929,48.0133,85.0223,107.804,20.653,43.5887,76.524,98.2849,34.3066,46.2521,65.7079,80.8248,
Left Hand,59.6522,56.3876,74.1323,97.3061,22.4389,50.0807,79.4462,98.431,13.0929,48.0139,85.023,107.805,20.653,43.5638,76.4813,98.2293,34.3066,46.2524,65.7081,80.8243,
Left Hand,59.6522,56.4245,74.211,97.3952,22.4389,50.0802,79.4451,98.429,13.0929,48.0152,85.0251,107.807,20.653,43.5443,76.4478,98.1853,34.3066,46.2524,65.7072,80.8214,
Left Hand,59.6522,56.4513,74.2678,97.4593,22.4389,50.08,79.4445,98.428,13.0929,48.0187,85.0308,107.815,20.653,43.5229,76.4126,98.1419,34.3066,46.2515,65.7045,80.8163,
Left Hand,59.6522,56.4892,74.3501,97.5527,22.4389,50.0803,79.4448,98.4281,13.0929,48.0214,85.0369,107.825,20.653,43.5096,76.3916,98.1171,34.3066,46.2499,65.7006,80.8096,
Left Hand,59.6522,56.5215,74.4199,97.6315,22.4389,50.0804,79.445,98.4282,13.0929,48.0239,85.0418,107.833,20.653,43.5165,76.4038,98.1334,34.3065,46.2467,65.6943,80.8016,
Left Hand,59.6522,56.5453,74.4698,97.6873,22.4389,50.0807,79.4453,98.4283,13.0929,48.0269,85.0466,107.839,20.653,43.5209,76.4117,98.1444,34.3066,46.2455,65.6919,80.7982,
Left Hand,59.6522,56.5576,74.4946,97.7145,22.4389,50.0808,79.4455,98.4284,13.0929,48.0288,85.0495,107.842,20.653,43.5364,76.4345,98.1685,34.3066,46.2441,65.6894,80.7953,
Left Hand,59.6522,56.5697,74.5189,97.741,22.4389,50.0809,79.4456,98.4285,13.0929,48.0312,85.0532,107.847,20.653,43.5609,76.4702,98.2054,34.3066,46.2439,65.689,80.7949,
Left Hand,59.6522,56.5861,74.5518,97.7764,22.4389,50.081,79.4456,98.4283,13.0929,48.0336,85.0577,107.853,20.653,43.5787,76.4966,98.2333,34.3066,46.2438,65.6887,80.7943,
Left Hand,59.6522,56.5958,74.571,97.7964,22.4389,50.0811,79.4458,98.4285,13.0929,48.0371,85.0637,107.862,20.653,43.5822,76.5033,98.2431,34.3066,46.2439,65.6889,80.7943,
Left Hand,59.6522,56.6013,74.5808,97.8059,22.4389,50.0811,79.4458,98.4285,13.0929,48.0412,85.0699,107.868,20.653,43.5919,76.5173,98.2574,34.3066,46.244,65.6889,80.7943,
