    Universidad de Costa Rica   
       Proyecto Eléctrico       
         II Ciclo 2017          
          openHand_Left_Soro.csv        
 Author: Pablo Avila B30724     

 Media:
 Max Deviation:
 Standar Deviation:

,LEFT HAND:, , , , , , , , , , , , , , , , , , , , RIGHT HAND:
,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky, , , ,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky
,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,
Left Hand,61.4448,53.3429,58.8999,74.7183,23.1132,51.8204,82.2218,101.845,13.4864,49.4624,87.6216,111.161,21.2737,44.5033,78.2493,100.643,35.3375,47.5421,67.4826,82.9857,
Left Hand,61.4448,53.3351,58.8832,74.6922,23.1132,51.8201,82.2214,101.844,13.4864,49.4624,87.6216,111.161,21.2737,44.5007,78.2457,100.639,35.3375,47.5423,67.4831,82.9864,
Left Hand,61.4448,53.3233,58.8588,74.6557,23.1132,51.8193,82.2199,101.842,13.4864,49.4616,87.6203,111.159,21.2737,44.4977,78.2413,100.635,35.3375,47.5424,67.4833,82.9863,
Left Hand,61.4448,53.315,58.8399,74.6273,23.1132,51.8178,82.2175,101.839,13.4864,49.4617,87.6204,111.159,21.2737,44.4968,78.2415,100.637,35.3375,47.5427,67.4836,82.9864,
Left Hand,61.4448,53.312,58.8338,74.6206,23.1132,51.8153,82.2133,101.835,13.4864,49.4619,87.6204,111.159,21.2737,44.4969,78.242,100.638,35.3375,47.5434,67.4849,82.9881,
Left Hand,61.4448,53.3082,58.8265,74.6115,23.1132,51.8127,82.2092,101.83,13.4864,49.4619,87.6205,111.159,21.2737,44.4971,78.2423,100.639,35.3375,47.5434,67.4853,82.9895,
Left Hand,61.4448,53.3056,58.8235,74.6082,23.1132,51.8093,82.2038,101.824,13.4864,49.4621,87.6207,111.159,21.2737,44.4974,78.2427,100.639,35.3375,47.5434,67.4854,82.9895,
Left Hand,61.4448,53.3043,58.8233,74.608,23.1132,51.8055,82.198,101.818,13.4864,49.4626,87.6213,111.159,21.2737,44.4984,78.2442,100.641,35.3375,47.5432,67.4851,82.9894,
Left Hand,61.4448,53.2968,58.8077,74.5732,23.1132,51.8002,82.1895,101.809,13.4864,49.4632,87.6218,111.159,21.2737,44.4996,78.2459,100.642,35.3375,47.5432,67.4851,82.9893,
Left Hand,61.4448,53.2936,58.8013,74.5506,23.1132,51.7967,82.184,101.803,13.4864,49.4632,87.6216,111.159,21.2737,44.5002,78.2467,100.643,35.3375,47.543,67.4847,82.989,
Left Hand,61.4448,53.2892,58.792,74.5239,23.1132,51.7919,82.1761,101.794,13.4864,49.4631,87.6217,111.159,21.2737,44.5018,78.2489,100.645,35.3375,47.5424,67.4837,82.988,
Left Hand,61.4448,53.2828,58.7788,74.4862,23.1132,51.7881,82.17,101.787,13.4864,49.4633,87.6221,111.16,21.2737,44.504,78.2522,100.649,35.3375,47.5425,67.4841,82.9886,
Left Hand,61.4448,53.2757,58.7629,74.4303,23.1132,51.7858,82.166,101.783,13.4864,49.4633,87.6222,111.16,21.2737,44.5055,78.2545,100.651,35.3375,47.5426,67.4843,82.9891,
Left Hand,61.4448,53.2774,58.7562,74.3833,23.1132,51.7844,82.1638,101.78,13.4864,49.4629,87.6218,111.16,21.2737,44.5098,78.2612,100.659,35.3375,47.5439,67.4869,82.9927,
Left Hand,61.4448,53.2811,58.7591,74.3686,23.1132,51.7816,82.1592,101.775,13.4864,49.4629,87.6221,111.161,21.2737,44.5144,78.2691,100.669,35.3375,47.544,67.4873,82.9935,
Left Hand,61.4448,53.2824,58.7605,74.3672,23.1132,51.779,82.1551,101.771,13.4864,49.463,87.6225,111.162,21.2737,44.5174,78.2737,100.675,35.3375,47.5438,67.487,82.9934,
Left Hand,61.4448,53.2828,58.7606,74.3668,23.1132,51.7763,82.1509,101.766,13.4864,49.4629,87.6223,111.162,21.2737,44.5195,78.2771,100.679,35.3375,47.5439,67.4877,82.9952,
Left Hand,61.4448,53.2836,58.7603,74.3648,23.1132,51.7741,82.1474,101.762,13.4864,49.4625,87.6218,111.161,21.2737,44.5245,78.2851,100.688,35.3375,47.5438,67.4876,82.9953,
Left Hand,61.4448,53.2859,58.7609,74.3611,23.1132,51.7731,82.1459,101.761,13.4864,49.462,87.6211,111.16,21.2737,44.5278,78.2907,100.696,35.3375,47.5437,67.4876,82.9954,
Left Hand,61.4448,53.288,58.7572,74.3461,23.1132,51.7719,82.1441,101.759,13.4864,49.4618,87.6207,111.16,21.2737,44.5287,78.2919,100.697,35.3375,47.5436,67.4874,82.9953,
Left Hand,61.4448,53.293,58.753,74.3244,23.1132,51.7702,82.1413,101.756,13.4864,49.4613,87.6198,111.159,21.2737,44.5298,78.2937,100.699,35.3375,47.5437,67.4876,82.9958,
Left Hand,61.4448,53.2979,58.7451,74.301,23.1132,51.7674,82.137,101.751,13.4864,49.4609,87.6193,111.158,21.2737,44.5316,78.2963,100.702,35.3375,47.5433,67.4872,82.9957,
Left Hand,61.4448,53.3032,58.7459,74.2962,23.1132,51.766,82.1347,101.749,13.4864,49.4607,87.6191,111.158,21.2737,44.534,78.3002,100.706,35.3375,47.5433,67.4874,82.9962,
Left Hand,61.4448,53.3099,58.7457,74.2832,23.1132,51.7652,82.1335,101.748,13.4864,49.4608,87.6192,111.158,21.2737,44.535,78.3017,100.708,35.3375,47.5435,67.4877,82.9968,
Left Hand,61.4448,53.3138,58.7501,74.2872,23.1132,51.7644,82.1322,101.746,13.4864,49.4612,87.6199,111.159,21.2737,44.5357,78.3027,100.709,35.3375,47.5436,67.488,82.9972,
Left Hand,61.4448,53.318,58.7542,74.2916,23.1132,51.7639,82.1314,101.746,13.4864,49.4615,87.6203,111.16,21.2737,44.5386,78.3071,100.714,35.3375,47.5438,67.4883,82.9977,
Left Hand,61.4448,53.3187,58.7558,74.2976,23.1132,51.7636,82.1309,101.745,13.4864,49.4619,87.6209,111.16,21.2737,44.5416,78.3116,100.719,35.3375,47.5437,67.4882,82.9977,
Left Hand,61.4448,53.3194,58.7563,74.2989,23.1132,51.764,82.1314,101.745,13.4864,49.4618,87.6209,111.16,21.2737,44.5458,78.3179,100.726,35.3375,47.5436,67.4882,82.9978,
Left Hand,61.4448,53.3197,58.7566,74.3013,23.1132,51.764,82.1314,101.745,13.4864,49.4617,87.6205,111.159,21.2737,44.5476,78.3206,100.729,35.3375,47.5436,67.4881,82.9978,
Left Hand,61.4448,53.3213,58.7588,74.3051,23.1132,51.766,82.1347,101.749,13.4864,49.4623,87.6211,111.159,21.2737,44.548,78.3212,100.729,35.3375,47.5435,67.4881,82.9978,
Left Hand,61.4448,53.3263,58.7597,74.2974,23.1132,51.7661,82.135,101.75,13.4864,49.4621,87.6207,111.159,21.2737,44.5479,78.321,100.729,35.3375,47.5435,67.4881,82.9978,
Left Hand,61.4448,53.3317,58.7583,74.2811,23.1132,51.7661,82.135,101.75,13.4864,49.4622,87.6206,111.158,21.2737,44.5479,78.3209,100.729,35.3375,47.5436,67.4883,82.9982,
Left Hand,61.4448,53.3351,58.758,74.2755,23.1132,51.7661,82.135,101.75,13.4864,49.4628,87.6215,111.159,21.2737,44.548,78.3211,100.729,35.3375,47.5446,67.49,82.9999,
Left Hand,61.4448,53.3384,58.7541,74.2656,23.1132,51.7661,82.135,101.749,13.4864,49.463,87.6217,111.159,21.2737,44.5477,78.3203,100.728,35.3375,47.5454,67.4913,83.0013,
Left Hand,61.4448,53.3418,58.7535,74.2603,23.1132,51.7644,82.1323,101.747,13.4864,49.4627,87.6208,111.158,21.2737,44.5521,78.3281,100.738,35.3375,47.5459,67.4922,83.0021,
Left Hand,61.4448,53.3461,58.755,74.2561,23.1132,51.762,82.1285,101.743,13.4864,49.4632,87.6212,111.158,21.2737,44.5526,78.3284,100.738,35.3375,47.5471,67.4945,83.0052,
Left Hand,61.4448,53.3521,58.7519,74.2397,23.1132,51.7597,82.1245,101.738,13.4864,49.4647,87.6233,111.16,21.2737,44.5588,78.3385,100.75,35.3375,47.5472,67.4947,83.0054,
Left Hand,61.4448,53.3597,58.7354,74.1901,23.1132,51.7574,82.1208,101.733,13.4864,49.4651,87.6239,111.16,21.2737,44.5736,78.3627,100.78,35.3375,47.5472,67.4947,83.0053,
Left Hand,61.4448,53.3659,58.7242,74.1515,23.1132,51.7554,82.1175,101.73,13.4864,49.4656,87.6245,111.161,21.2737,44.5808,78.374,100.793,35.3375,47.5471,67.4944,83.005,
Left Hand,61.4448,53.368,58.7229,74.1452,23.1132,51.7536,82.1146,101.726,13.4864,49.4664,87.6257,111.162,21.2737,44.5841,78.3787,100.798,35.3375,47.5477,67.4955,83.0061,
Left Hand,61.4448,53.3687,58.7184,74.1353,23.1132,51.7518,82.1116,101.723,13.4864,49.4669,87.6264,111.163,21.2737,44.5844,78.3792,100.798,35.3375,47.5477,67.4955,83.0059,
Left Hand,61.4448,53.37,58.7168,74.1286,23.1132,51.7516,82.1113,101.723,13.4864,49.4674,87.6272,111.164,21.2737,44.5835,78.3777,100.796,35.3375,47.5476,67.4953,83.0057,
Left Hand,61.4448,53.3723,58.7193,74.127,23.1132,51.7531,82.1138,101.726,13.4864,49.4682,87.6286,111.166,21.2737,44.5819,78.3752,100.793,35.3375,47.5479,67.4956,83.0056,
Left Hand,61.4448,53.3722,58.717,74.1201,23.1132,51.7549,82.1168,101.729,13.4864,49.4692,87.6303,111.168,21.2737,44.5787,78.3693,100.785,35.3375,47.5473,67.4944,83.0039,
Left Hand,61.4448,53.3717,58.7162,74.1175,23.1132,51.7539,82.1157,101.729,13.4864,49.4698,87.6313,111.169,21.2737,44.578,78.3681,100.783,35.3375,47.5473,67.4945,83.0039,
Left Hand,61.4448,53.3698,58.7172,74.1222,23.1132,51.7555,82.1185,101.732,13.4864,49.47,87.6317,111.17,21.2737,44.5731,78.3614,100.777,35.3375,47.5472,67.494,83.0031,
Left Hand,61.4448,53.3673,58.725,74.139,23.1132,51.7577,82.1223,101.737,13.4864,49.4702,87.632,111.17,21.2737,44.5703,78.3578,100.774,35.3375,47.5468,67.4926,83.0002,
Left Hand,61.4448,53.362,58.725,74.1546,23.1132,51.7574,82.122,101.737,13.4864,49.4705,87.6325,111.171,21.2737,44.5695,78.3574,100.775,35.3375,47.5467,67.4917,82.9975,
Left Hand,61.4448,53.3604,58.7249,74.1615,23.1132,51.7566,82.1207,101.735,13.4864,49.4708,87.633,111.171,21.2737,44.5643,78.352,100.773,35.3375,47.5468,67.4919,82.9977,
Left Hand,61.4448,53.3566,58.7176,74.1569,23.1132,51.7566,82.1207,101.735,13.4864,49.4745,87.6382,111.177,21.2737,44.561,78.3484,100.771,35.3375,47.5469,67.492,82.9977,
Left Hand,61.4448,53.3518,58.7109,74.1582,23.1132,51.7552,82.1186,101.733,13.4864,49.4774,87.6421,111.18,21.2737,44.5577,78.3435,100.766,35.3375,47.5468,67.4919,82.9976,
Left Hand,61.4448,53.3496,58.7041,74.1549,23.1132,51.7547,82.1176,101.732,13.4864,49.4807,87.6471,111.186,21.2737,44.5546,78.339,100.761,35.3375,47.5467,67.4915,82.997,
Left Hand,61.4448,53.3498,58.7009,74.1612,23.1132,51.7531,82.1151,101.729,13.4864,49.4857,87.655,111.195,21.2737,44.5527,78.3359,100.757,35.3375,47.5465,67.4911,82.9964,
Left Hand,61.4448,53.3515,58.6945,74.1643,23.1132,51.7477,82.1067,101.72,13.4864,49.4894,87.6608,111.202,21.2737,44.5545,78.3392,100.762,35.3375,47.5467,67.4913,82.9962,
Left Hand,61.4448,53.3542,58.6893,74.1647,23.1132,51.7431,82.0994,101.712,13.4864,49.4913,87.6641,111.207,21.2737,44.5584,78.3451,100.768,35.3375,47.547,67.4915,82.9958,
Left Hand,61.4448,53.3522,58.6786,74.1588,23.1132,51.7385,82.0921,101.704,13.4864,49.4923,87.6657,111.209,21.2737,44.5615,78.3493,100.772,35.3375,47.5499,67.496,82.9995,
Left Hand,61.4448,53.3488,58.6673,74.1479,23.1132,51.7343,82.0856,101.698,13.4864,49.4932,87.6673,111.211,21.2737,44.57,78.3627,100.788,35.3375,47.5515,67.4984,83.001,
Left Hand,61.4448,53.3447,58.6568,74.1377,23.1132,51.7297,82.0783,101.69,13.4864,49.4958,87.6715,111.216,21.2737,44.5822,78.382,100.81,35.3375,47.5543,67.5025,83.0038,
Left Hand,61.4448,53.3436,58.651,74.126,23.1132,51.7251,82.0713,101.682,13.4864,49.4978,87.6747,111.22,21.2737,44.5946,78.4004,100.83,35.3375,47.558,67.508,83.0079,
Left Hand,61.4448,53.3424,58.6406,74.1001,23.1132,51.7215,82.0659,101.677,13.4864,49.4988,87.6761,111.221,21.2737,44.6045,78.415,100.845,35.3375,47.5714,67.5325,83.0363,
Left Hand,61.4448,53.3489,58.638,74.072,23.1132,51.7182,82.0613,101.673,13.4864,49.4974,87.675,111.222,21.2737,44.605,78.4151,100.845,35.3375,47.5832,67.5535,83.0598,
Left Hand,61.4448,53.3492,58.6155,74.0194,23.1132,51.7147,82.0556,101.667,13.4864,49.4978,87.6765,111.225,21.2737,44.6156,78.4327,100.866,35.3375,47.5971,67.5768,83.0827,
Left Hand,61.4448,53.3456,58.5836,73.9558,23.1132,51.7118,82.051,101.662,13.4864,49.5012,87.6811,111.229,21.2737,44.6163,78.4334,100.866,35.3375,47.6162,67.6096,83.1166,
Left Hand,61.4448,53.3372,58.5512,73.8981,23.1132,51.7099,82.0482,101.659,13.4864,49.5035,87.6841,111.232,21.2737,44.6174,78.4345,100.867,35.3375,47.6299,67.6319,83.1371,
Left Hand,61.4448,53.3328,58.5268,73.8457,23.1132,51.707,82.0435,101.654,13.4864,49.5115,87.6958,111.244,21.2737,44.6176,78.4346,100.867,35.3375,47.6372,67.6436,83.1476,
Left Hand,61.4448,53.3276,58.5042,73.8027,23.1132,51.7038,82.0385,101.649,13.4864,49.5163,87.7025,111.251,21.2737,44.6181,78.4348,100.866,35.3375,47.6416,67.6505,83.1533,
Left Hand,61.4448,53.319,58.4816,73.7652,23.1132,51.7033,82.0382,101.649,13.4864,49.5215,87.7098,111.258,21.2737,44.6183,78.4343,100.864,35.3375,47.65,67.6649,83.1683,
Left Hand,61.4448,53.3044,58.444,73.7118,23.1132,51.7052,82.0416,101.653,13.4864,49.525,87.7148,111.263,21.2737,44.621,78.4374,100.866,35.3375,47.659,67.6804,83.1844,
Left Hand,61.4448,53.2896,58.4119,73.6649,23.1132,51.7065,82.0439,101.656,13.4864,49.5322,87.7259,111.277,21.2737,44.6223,78.4391,100.867,35.3375,47.664,67.6886,83.1921,
Left Hand,61.4448,53.2651,58.3665,73.6217,23.1132,51.7051,82.0416,101.653,13.4864,49.539,87.7364,111.289,21.2737,44.6259,78.4436,100.871,35.3375,47.6704,67.6993,83.2024,
Left Hand,61.4448,53.238,58.3296,73.5942,23.1132,51.7068,82.0444,101.656,13.4864,49.5441,87.7439,111.297,21.2737,44.6367,78.4602,100.889,35.3375,47.6766,67.7101,83.2135,
Left Hand,61.4448,53.2192,58.3186,73.5935,23.1132,51.7094,82.0486,101.661,13.4864,49.5486,87.7505,111.304,21.2737,44.643,78.4699,100.9,35.3375,47.686,67.7272,83.2337,
Left Hand,61.4448,53.1819,58.2903,73.5952,23.1132,51.712,82.0528,101.665,13.4864,49.5532,87.7571,111.311,21.2737,44.6531,78.4858,100.919,35.3375,47.6935,67.7397,83.2459,
Left Hand,61.4448,53.1494,58.2638,73.589,23.1132,51.7162,82.0594,101.672,13.4864,49.5554,87.7604,111.315,21.2737,44.6623,78.5003,100.935,35.3375,47.6995,67.7505,83.2583,
Left Hand,61.4448,53.1278,58.2439,73.5859,23.1132,51.723,82.0702,101.684,13.4864,49.5569,87.7624,111.316,21.2737,44.669,78.5108,100.948,35.3375,47.7032,67.758,83.2681,
Left Hand,61.4448,53.1083,58.2294,73.5916,23.1132,51.7295,82.0808,101.696,13.4864,49.5602,87.7673,111.322,21.2737,44.6777,78.524,100.963,35.3375,47.7082,67.7681,83.282,
Left Hand,61.4448,53.0916,58.2136,73.5896,23.1132,51.7304,82.0822,101.697,13.4864,49.5617,87.7695,111.324,21.2737,44.6853,78.5351,100.974,35.3375,47.7129,67.7775,83.295,
Left Hand,61.4448,53.0782,58.2031,73.5869,23.1132,51.7296,82.0809,101.696,13.4864,49.563,87.7715,111.327,21.2737,44.6849,78.5326,100.968,35.3375,47.7188,67.7892,83.3103,
Left Hand,61.4448,53.0684,58.1972,73.5872,23.1132,51.7283,82.0789,101.693,13.4864,49.5637,87.7724,111.327,21.2737,44.6858,78.5336,100.969,35.3375,47.7198,67.7908,83.3118,
Left Hand,61.4448,53.0585,58.1893,73.5835,23.1132,51.7274,82.0775,101.692,13.4864,49.5644,87.7733,111.328,21.2737,44.6891,78.539,100.975,35.3375,47.7235,67.7975,83.3195,
Left Hand,61.4448,53.0493,58.1818,73.5771,23.1132,51.7261,82.0753,101.689,13.4864,49.5653,87.7745,111.329,21.2737,44.6998,78.5553,100.993,35.3375,47.7307,67.8118,83.3388,
Left Hand,61.4448,53.0386,58.175,73.57,23.1132,51.7243,82.0724,101.686,13.4864,49.5664,87.7758,111.33,21.2737,44.7036,78.5612,101,35.3375,47.7398,67.8283,83.3574,
Left Hand,61.4448,53.0273,58.1714,73.5537,23.1132,51.7226,82.0697,101.683,13.4864,49.5694,87.7796,111.333,21.2737,44.7046,78.5628,101.002,35.3375,47.754,67.8548,83.3895,
Left Hand,61.4448,53.0258,58.1728,73.554,23.1132,51.7221,82.069,101.682,13.4864,49.5703,87.781,111.334,21.2737,44.7048,78.5629,101.002,35.3375,47.7554,67.8573,83.3924,
Left Hand,61.4448,53.0247,58.1843,73.559,23.1132,51.7224,82.0692,101.682,13.4864,49.572,87.7838,111.338,21.2737,44.7039,78.5605,100.997,35.3375,47.7572,67.8599,83.3943,
Left Hand,61.4448,53.0239,58.1868,73.5608,23.1132,51.7231,82.0703,101.683,13.4864,49.5726,87.7847,111.339,21.2737,44.6963,78.5453,100.974,35.3375,47.7578,67.8608,83.3948,
Left Hand,61.4449,53.0252,58.1953,73.5635,23.1132,51.7245,82.0724,101.685,13.4864,49.5727,87.785,111.339,21.2737,44.6937,78.5392,100.964,35.3375,47.7578,67.8608,83.3946,
Left Hand,61.4448,53.0309,58.2147,73.5643,23.1132,51.7249,82.0732,101.686,13.4864,49.5718,87.7842,111.339,21.2737,44.689,78.5295,100.949,35.3375,47.7578,67.8604,83.3934,
Left Hand,61.4448,53.0363,58.2324,73.5712,23.1132,51.7253,82.0737,101.686,13.4864,49.5713,87.7838,111.34,21.2737,44.6834,78.518,100.931,35.3375,47.7579,67.8605,83.3934,
Left Hand,61.4448,53.0417,58.2455,73.5792,23.1132,51.7254,82.074,101.687,13.4864,49.5713,87.7839,111.34,21.2737,44.6837,78.5143,100.92,35.3375,47.7567,67.8581,83.3901,
Left Hand,61.4448,53.0566,58.2731,73.5959,23.1132,51.7254,82.074,101.687,13.4864,49.5718,87.7846,111.34,21.2737,44.6754,78.495,100.887,35.3375,47.7562,67.8571,83.3887,
Left Hand,61.4448,53.0738,58.301,73.6057,23.1132,51.7255,82.0741,101.687,13.4864,49.5725,87.7859,111.343,21.2737,44.6669,78.4761,100.856,35.3375,47.7533,67.8514,83.3813,
Left Hand,61.4448,53.0807,58.3091,73.6067,23.1132,51.7256,82.0742,101.687,13.4864,49.5724,87.786,111.343,21.2737,44.6611,78.462,100.832,35.3375,47.7466,67.8369,83.3597,
