    Universidad de Costa Rica   
       Proyecto Eléctrico       
         II Ciclo 2017          
          openHand_Right_Soro.csv        
 Author: Pablo Avila B30724     

 Media:
 Max Deviation:
 Standar Deviation:

,LEFT HAND:, , , , , , , , , , , , , , , , , , , , RIGHT HAND:
,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky, , , ,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky
,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6412,60.7379,72.4619,20.5628,46.1073,73.1393,90.5592,11.9982,43.8821,77.7304,98.5721,18.9262,40.4773,70.8992,90.8723,31.4382,43.2546,61.7515,75.7854,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6393,60.7341,72.458,20.5628,46.107,73.1389,90.5588,11.9982,43.8821,77.7304,98.5722,18.9262,40.4789,70.9021,90.876,31.4382,43.255,61.7521,75.7861,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6363,60.7274,72.4501,20.5628,46.1069,73.1387,90.5586,11.9982,43.8821,77.7304,98.5722,18.9262,40.4788,70.902,90.8761,31.4382,43.2553,61.7527,75.7868,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6354,60.7247,72.4457,20.5628,46.1069,73.1387,90.5586,11.9982,43.882,77.7304,98.5723,18.9262,40.4792,70.9027,90.8771,31.4382,43.2556,61.7533,75.7875,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6328,60.7169,72.4327,20.5628,46.1068,73.1386,90.5585,11.9982,43.882,77.7304,98.5723,18.9262,40.4812,70.906,90.8811,31.4382,43.2561,61.7542,75.7886,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.632,60.7124,72.4236,20.5628,46.1065,73.1381,90.558,11.9982,43.8819,77.7303,98.5724,18.9262,40.4914,70.9226,90.9014,31.4382,43.2575,61.7568,75.7918,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.632,60.712,72.423,20.5628,46.1064,73.138,90.5579,11.9983,43.8819,77.7302,98.5724,18.9262,40.4992,70.9348,90.9155,31.4382,43.2576,61.757,75.792,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6315,60.7101,72.421,20.5628,46.1064,73.1379,90.5579,11.9983,43.8817,77.7301,98.5723,18.9262,40.5039,70.9426,90.9251,31.4382,43.2587,61.759,75.7944,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6303,60.706,72.4161,20.5628,46.1064,73.1379,90.5578,11.9982,43.8817,77.7301,98.5722,18.9262,40.516,70.962,90.9483,31.4382,43.2616,61.7645,75.8012,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6263,60.6941,72.4004,20.5628,46.1061,73.1376,90.5576,11.9982,43.8818,77.7302,98.5725,18.9262,40.5178,70.9646,90.9511,31.4382,43.2643,61.7696,75.8076,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6217,60.6808,72.3819,20.5628,46.1058,73.1371,90.5572,11.9982,43.882,77.7305,98.5729,18.9262,40.5185,70.9658,90.9524,31.4382,43.2649,61.7707,75.809,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6171,60.6674,72.3622,20.5628,46.1056,73.1368,90.557,11.9982,43.882,77.7306,98.5729,18.9262,40.5199,70.9683,90.9558,31.4382,43.2654,61.7717,75.81,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6119,60.6502,72.336,20.5628,46.1055,73.1367,90.557,11.9982,43.8822,77.731,98.5738,18.9262,40.5243,70.9754,90.9645,31.4382,43.2655,61.7717,75.8099,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.61,60.6429,72.3231,20.5628,46.1048,73.1357,90.5559,11.9982,43.8821,77.731,98.5738,18.9262,40.525,70.9766,90.9662,31.4382,43.2665,61.7737,75.8126,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6082,60.6364,72.3119,20.5628,46.1048,73.1357,90.5559,11.9982,43.8823,77.7313,98.5743,18.9262,40.5267,70.9791,90.9687,31.4382,43.2677,61.7759,75.8153,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6066,60.6305,72.3035,20.5628,46.1054,73.1366,90.557,11.9982,43.8839,77.7341,98.5781,18.9262,40.534,70.9913,90.9837,31.4382,43.2691,61.7786,75.8187,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6044,60.6224,72.2921,20.5628,46.106,73.1376,90.558,11.9982,43.8851,77.7362,98.5811,18.9262,40.5411,71.0027,90.9976,31.4382,43.2711,61.7821,75.8227,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6014,60.6123,72.2797,20.5628,46.1086,73.142,90.5631,11.9982,43.8868,77.7391,98.5852,18.9262,40.5495,71.0164,91.0141,31.4382,43.2735,61.7866,75.8281,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6006,60.6085,72.2755,20.5628,46.112,73.1476,90.5697,11.9982,43.8889,77.7429,98.5906,18.9262,40.5439,71.0075,91.0034,31.4382,43.2752,61.7897,75.8316,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5997,60.605,72.2723,20.5628,46.1163,73.155,90.5786,11.9982,43.8913,77.7469,98.5955,18.9262,40.5356,70.9944,90.9882,31.4382,43.2727,61.7853,75.8268,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5949,60.5906,72.2585,20.5628,46.1202,73.1617,90.5865,11.9982,43.8946,77.7521,98.6018,18.9262,40.527,70.9812,90.9734,31.4382,43.2704,61.7809,75.8212,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5944,60.5894,72.2581,20.5628,46.1239,73.1679,90.594,11.9982,43.898,77.7574,98.6081,18.9262,40.5121,70.9581,90.9471,31.4382,43.2691,61.7786,75.8184,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5935,60.5869,72.2573,20.5628,46.1276,73.174,90.6013,11.9982,43.9028,77.7647,98.6166,18.9262,40.5021,70.9435,90.9316,31.4382,43.2691,61.7785,75.8182,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5912,60.5814,72.2577,20.5628,46.1317,73.1808,90.6088,11.9982,43.9071,77.7715,98.6246,18.9262,40.493,70.9294,90.9155,31.4382,43.2692,61.7787,75.8185,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5891,60.5756,72.2604,20.5628,46.1368,73.1889,90.6178,11.9982,43.9098,77.7757,98.6293,18.9262,40.4827,70.9132,90.8967,31.4382,43.2691,61.7786,75.8184,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5887,60.574,72.2681,20.5628,46.1401,73.1943,90.6237,11.9982,43.9114,77.7779,98.6317,18.9262,40.4814,70.9126,90.8982,31.4382,43.2689,61.7782,75.818,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.588,60.5721,72.2719,20.5628,46.1432,73.1994,90.6292,11.9982,43.9122,77.7791,98.6329,18.9262,40.4742,70.9019,90.8866,31.4382,43.2688,61.7781,75.8179,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5901,60.5746,72.2792,20.5628,46.1479,73.2069,90.6376,11.9982,43.9126,77.7796,98.6333,18.9262,40.4633,70.8852,90.8679,31.4382,43.268,61.7767,75.8164,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5927,60.5779,72.2863,20.5628,46.1513,73.2124,90.6437,11.9982,43.9129,77.78,98.6336,18.9262,40.4545,70.8718,90.853,31.4382,43.2645,61.7704,75.8092,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5947,60.5795,72.2881,20.5628,46.154,73.2168,90.6486,11.9982,43.9132,77.7805,98.6342,18.9262,40.4485,70.8628,90.8431,31.4382,43.2597,61.7617,75.7989,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.5974,60.5813,72.2888,20.5628,46.1553,73.2188,90.6507,11.9983,43.9135,77.7808,98.6345,18.9262,40.4423,70.8536,90.8332,31.4382,43.2556,61.7543,75.7901,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6009,60.5842,72.2901,20.5628,46.157,73.2215,90.6535,11.9982,43.9137,77.7813,98.635,18.9262,40.4369,70.8457,90.8247,31.4382,43.2538,61.7511,75.7867,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6044,60.5873,72.2908,20.5628,46.1579,73.223,90.6551,11.9983,43.914,77.7816,98.6353,18.9262,40.4333,70.8403,90.819,31.4382,43.2524,61.7487,75.784,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6059,60.5868,72.2874,20.5628,46.1585,73.2238,90.6559,11.9982,43.9143,77.782,98.6356,18.9262,40.4296,70.8348,90.813,31.4382,43.2508,61.7458,75.7808,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6085,60.5863,72.2808,20.5628,46.1595,73.2254,90.6575,11.9982,43.9144,77.7821,98.6356,18.9262,40.4252,70.828,90.8055,31.4382,43.2491,61.7428,75.7774,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6108,60.586,72.2755,20.5628,46.1607,73.2274,90.6596,11.9982,43.9146,77.7823,98.6358,18.9262,40.4224,70.8239,90.8009,31.4382,43.2463,61.7376,75.7713,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6125,60.5849,72.2698,20.5628,46.1626,73.2302,90.6624,11.9982,43.9148,77.7826,98.6361,18.9262,40.4196,70.8196,90.7963,31.4382,43.2411,61.7282,75.7599,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.614,60.585,72.2676,20.5628,46.1638,73.2321,90.6644,11.9982,43.9148,77.7827,98.6361,18.9262,40.415,70.8127,90.7889,31.4382,43.2365,61.7196,75.7495,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6153,60.5851,72.2654,20.5628,46.1654,73.2346,90.667,11.9982,43.9148,77.7826,98.6361,18.9262,40.4118,70.808,90.7836,31.4382,43.2213,61.6913,75.7147,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6156,60.5825,72.2603,20.5628,46.1673,73.2377,90.6703,11.9983,43.9148,77.7825,98.6357,18.9262,40.4025,70.793,90.7659,31.4382,43.2146,61.6788,75.6996,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6157,60.5814,72.2587,20.5628,46.1706,73.2427,90.6755,11.9982,43.915,77.7827,98.6358,18.9262,40.3966,70.7835,90.7542,31.4382,43.2122,61.6745,75.6944,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6161,60.5808,72.2579,20.5628,46.1727,73.2461,90.6793,11.9982,43.9151,77.7826,98.6353,18.9262,40.3906,70.7741,90.7432,31.4382,43.21,61.6703,75.6894,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.616,60.58,72.2571,20.5628,46.1746,73.2492,90.6827,11.9982,43.9157,77.7835,98.6363,18.9262,40.3883,70.7704,90.7388,31.4382,43.1932,61.638,75.6478,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6158,60.5794,72.257,20.5628,46.1771,73.2533,90.6873,11.9982,43.9164,77.7846,98.6377,18.9262,40.3872,70.7688,90.737,31.4382,43.1896,61.6308,75.638,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6156,60.5793,72.259,20.5628,46.1812,73.2598,90.6944,11.9982,43.9172,77.786,98.6396,18.9262,40.3861,70.7668,90.7344,31.4382,43.1887,61.6287,75.6348,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6155,60.5795,72.2606,20.5628,46.1833,73.2631,90.6978,11.9982,43.9179,77.7872,98.6411,18.9262,40.3853,70.7654,90.7324,31.4382,43.1872,61.6254,75.6295,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6151,60.5795,72.2614,20.5628,46.1863,73.268,90.7032,11.9982,43.9187,77.7884,98.6428,18.9262,40.3843,70.7637,90.7302,31.4382,43.1877,61.6256,75.6284,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6148,60.5824,72.2692,20.5628,46.1876,73.2701,90.7055,11.9982,43.9199,77.7903,98.645,18.9262,40.3823,70.7605,90.7264,31.4382,43.1866,61.6231,75.6246,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6144,60.5842,72.2736,20.5628,46.1888,73.2719,90.7075,11.9982,43.9201,77.7907,98.6454,18.9262,40.3802,70.7573,90.7229,31.4382,43.1863,61.6224,75.6234,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6137,60.584,72.274,20.5628,46.1909,73.2753,90.7112,11.9982,43.9205,77.7913,98.6463,18.9262,40.3776,70.7533,90.7181,31.4382,43.1843,61.6184,75.618,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6133,60.588,72.2824,20.5628,46.1945,73.2811,90.7177,11.9982,43.9207,77.7916,98.6465,18.9262,40.3751,70.7493,90.7136,31.4382,43.1843,61.6182,75.6173,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6138,60.5921,72.2896,20.5628,46.1992,73.2888,90.7262,11.9982,43.9212,77.7921,98.6466,18.9262,40.3721,70.7446,90.7079,31.4382,43.1844,61.6184,75.6174,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6206,60.6185,72.3311,20.5628,46.2036,73.2957,90.7336,11.9982,43.9216,77.7926,98.6468,18.9262,40.3667,70.7362,90.6985,31.4382,43.1844,61.6182,75.6169,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.62,60.6209,72.3366,20.5628,46.2068,73.3007,90.7389,11.9983,43.9216,77.7922,98.6458,18.9262,40.3608,70.7271,90.6878,31.4382,43.1813,61.6122,75.6092,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6222,60.6384,72.3705,20.5628,46.2096,73.3051,90.7435,11.9982,43.9214,77.7917,98.6448,18.9262,40.3554,70.7187,90.6781,31.4382,43.1742,61.5989,75.5926,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6297,60.6778,72.4414,20.5628,46.2133,73.3108,90.7493,11.9982,43.9209,77.7906,98.6432,18.9262,40.3516,70.7127,90.6711,31.4382,43.1695,61.5901,75.5817,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6352,60.7145,72.5113,20.5628,46.2175,73.3173,90.7559,11.9982,43.92,77.7891,98.6412,18.9262,40.3485,70.7078,90.6652,31.4382,43.1609,61.5745,75.5635,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6429,60.7475,72.5668,20.5628,46.2204,73.3218,90.7608,11.9982,43.9187,77.7871,98.6388,18.9262,40.3463,70.7042,90.6607,31.4382,43.1523,61.559,75.5456,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6489,60.7743,72.6095,20.5628,46.2249,73.3288,90.768,11.9982,43.918,77.786,98.6377,18.9262,40.3447,70.7015,90.6574,31.4382,43.1433,61.5427,75.5261,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6553,60.8003,72.6527,20.5628,46.229,73.3352,90.7746,11.9983,43.917,77.7845,98.636,18.9262,40.3438,70.7,90.6555,31.4382,43.1353,61.5281,75.5091,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6582,60.8138,72.6752,20.5628,46.2321,73.3402,90.7801,11.9982,43.9161,77.7831,98.6344,18.9262,40.3422,70.6973,90.6522,31.4382,43.1273,61.5134,75.4913,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6666,60.842,72.7234,20.5628,46.2355,73.3454,90.7855,11.9982,43.9151,77.7817,98.633,18.9262,40.3412,70.6957,90.6502,31.4382,43.1222,61.504,75.48,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.674,60.8664,72.763,20.5628,46.2396,73.3521,90.7929,11.9982,43.9145,77.7808,98.6322,18.9262,40.3391,70.6924,90.6462,31.4382,43.1175,61.4956,75.4704,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6812,60.8912,72.8024,20.5628,46.2437,73.3587,90.8003,11.9982,43.9139,77.7801,98.6316,18.9262,40.3371,70.6894,90.643,31.4382,43.1141,61.4896,75.4636,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6856,60.9063,72.8269,20.5628,46.2462,73.3628,90.8049,11.9982,43.913,77.7789,98.6306,18.9262,40.3355,70.6872,90.6407,31.4382,43.1103,61.4826,75.4554,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6874,60.9124,72.8364,20.5628,46.2489,73.3672,90.81,11.9982,43.9126,77.7783,98.63,18.9262,40.3346,70.6859,90.6395,31.4382,43.1078,61.4781,75.4503,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6892,60.9172,72.8422,20.5628,46.2507,73.37,90.8132,11.9982,43.9121,77.7776,98.6295,18.9262,40.3338,70.6848,90.6385,31.4382,43.1047,61.4729,75.4449,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6921,60.9247,72.8516,20.5628,46.2519,73.3721,90.8156,11.9982,43.9116,77.777,98.6289,18.9262,40.3336,70.6846,90.6386,31.4382,43.1013,61.467,75.4385,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6956,60.9326,72.8603,20.5628,46.2531,73.374,90.8178,11.9982,43.9113,77.7766,98.6287,18.9262,40.3336,70.6846,90.6386,31.4382,43.0993,61.4637,75.4354,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6992,60.9402,72.8698,20.5628,46.2538,73.3752,90.8192,11.9982,43.911,77.7764,98.6286,18.9262,40.3335,70.6846,90.6387,31.4382,43.0979,61.4614,75.4331,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7024,60.9468,72.8783,20.5628,46.2545,73.3763,90.8206,11.9982,43.9109,77.7763,98.6286,18.9262,40.3336,70.6849,90.6392,31.4382,43.0973,61.4604,75.4322,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7043,60.9501,72.8812,20.5628,46.256,73.3789,90.8237,11.9983,43.9109,77.7762,98.6286,18.9262,40.3335,70.6848,90.6392,31.4382,43.0964,61.4589,75.4308,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7056,60.9519,72.8826,20.5628,46.2574,73.3813,90.8265,11.9982,43.9108,77.7761,98.6285,18.9262,40.3335,70.6847,90.6393,31.4382,43.0944,61.4558,75.4279,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7062,60.9518,72.8813,20.5628,46.2594,73.3846,90.8304,11.9982,43.9107,77.776,98.6285,18.9262,40.3334,70.6847,90.6393,31.4382,43.0922,61.452,75.4242,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7067,60.9524,72.8814,20.5628,46.2608,73.3871,90.8334,11.9982,43.9104,77.7757,98.6282,18.9262,40.3333,70.6847,90.6394,31.4382,43.0893,61.4472,75.4194,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7061,60.9476,72.873,20.5628,46.2626,73.39,90.8367,11.9983,43.9103,77.7756,98.6283,18.9262,40.3332,70.6847,90.6397,31.4382,43.0858,61.4412,75.4131,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.705,60.938,72.8503,20.5628,46.2641,73.3925,90.8397,11.9982,43.9105,77.7759,98.6286,18.9262,40.3331,70.6848,90.6403,31.4382,43.0826,61.4359,75.4077,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7047,60.9304,72.8276,20.5628,46.266,73.3959,90.8439,11.9982,43.9106,77.7761,98.6289,18.9262,40.3327,70.6844,90.6403,31.4382,43.0793,61.4302,75.4018,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7037,60.921,72.804,20.5628,46.2679,73.399,90.8475,11.9982,43.9106,77.7763,98.6295,18.9262,40.3323,70.6844,90.6412,31.4382,43.0764,61.4253,75.3967,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7047,60.9186,72.7953,20.5628,46.2691,73.4009,90.8497,11.9982,43.9102,77.7759,98.6292,18.9262,40.3318,70.6839,90.6411,31.4382,43.0727,61.4192,75.3907,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7066,60.9179,72.7893,20.5628,46.2702,73.403,90.8524,11.9983,43.9103,77.776,98.6295,18.9262,40.3321,70.6846,90.6422,31.4382,43.0697,61.414,75.3849,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7096,60.9051,72.7542,20.5628,46.2711,73.4046,90.8547,11.9982,43.9103,77.7761,98.6296,18.9262,40.3323,70.6852,90.6435,31.4382,43.0686,61.412,75.3827,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7108,60.8899,72.7204,20.5628,46.2716,73.4056,90.8561,11.9982,43.9105,77.7765,98.6302,18.9262,40.3318,70.6847,90.6432,31.4382,43.0684,61.4117,75.3825,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.709,60.8661,72.6685,20.5628,46.2716,73.4058,90.8567,11.9983,43.9108,77.777,98.6308,18.9262,40.3316,70.6844,90.6431,31.4382,43.0685,61.4118,75.3826,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7102,60.8614,72.6586,20.5628,46.2707,73.4046,90.8558,11.9982,43.9108,77.777,98.6309,18.9262,40.3312,70.6838,90.6426,31.4382,43.0691,61.4129,75.384,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7059,60.8415,72.6275,20.5628,46.2692,73.4023,90.8535,11.9982,43.9109,77.7772,98.6311,18.9262,40.3306,70.6833,90.6425,31.4382,43.0692,61.4134,75.385,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7047,60.8284,72.6028,20.5628,46.2686,73.4014,90.8526,11.9982,43.911,77.7774,98.6315,18.9262,40.3298,70.6824,90.6419,31.4382,43.0704,61.4161,75.3895,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7031,60.8145,72.579,20.5628,46.2684,73.4011,90.8523,11.9982,43.9111,77.7775,98.6317,18.9262,40.3293,70.6818,90.6416,31.4382,43.0716,61.4187,75.3933,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7024,60.8069,72.5676,20.5628,46.2684,73.4011,90.8523,11.9982,43.9111,77.7776,98.6319,18.9262,40.3291,70.6816,90.6415,31.4382,43.0721,61.4199,75.3952,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.7028,60.804,72.5625,20.5628,46.2685,73.4013,90.8526,11.9982,43.9111,77.7777,98.632,18.9262,40.3292,70.6817,90.6416,31.4382,43.0725,61.4208,75.3965,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.698,60.7819,72.5301,20.5628,46.2688,73.4018,90.8532,11.9982,43.9112,77.7777,98.632,18.9262,40.3292,70.6817,90.6416,31.4382,43.0727,61.421,75.3966,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6933,60.7641,72.5058,20.5628,46.2698,73.4034,90.855,11.9982,43.9112,77.7778,98.6322,18.9262,40.3294,70.682,90.6419,31.4382,43.0725,61.4207,75.3962,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6887,60.7448,72.4785,20.5628,46.2714,73.406,90.8579,11.9982,43.9113,77.7779,98.6322,18.9262,40.3301,70.683,90.643,31.4382,43.0728,61.4215,75.3979,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6869,60.7366,72.4681,20.5628,46.2733,73.4091,90.8612,11.9982,43.9112,77.7777,98.632,18.9262,40.3307,70.6839,90.6437,31.4382,43.0746,61.425,75.4021,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6878,60.735,72.4646,20.5628,46.2747,73.4115,90.8641,11.9982,43.9109,77.7773,98.6313,18.9262,40.331,70.6842,90.644,31.4382,43.0751,61.4259,75.4032,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6883,60.734,72.4624,20.5628,46.2749,73.4118,90.8644,11.9982,43.911,77.7773,98.6313,18.9262,40.332,70.6853,90.6447,31.4382,43.0756,61.4267,75.4037,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6894,60.7347,72.4625,20.5628,46.2746,73.4112,90.8637,11.9982,43.9107,77.7767,98.6303,18.9262,40.334,70.6884,90.6482,31.4382,43.0764,61.4279,75.4051,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6912,60.7366,72.4632,20.5628,46.2741,73.4104,90.8628,11.9982,43.9103,77.7759,98.629,18.9262,40.3348,70.689,90.6477,31.4382,43.0792,61.433,75.4109,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6911,60.7346,72.4608,20.5628,46.2737,73.4097,90.862,11.9983,43.9098,77.775,98.6277,18.9262,40.3328,70.6856,90.6435,31.4382,43.0844,61.4426,75.4222,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6914,60.7325,72.456,20.5628,46.2733,73.409,90.8613,11.9982,43.9098,77.7749,98.6274,18.9262,40.3333,70.6865,90.6446,31.4382,43.0895,61.4518,75.4333,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6909,60.7287,72.4492,20.5628,46.2732,73.4089,90.8611,11.9982,43.9097,77.7748,98.6273,18.9262,40.3371,70.6926,90.652,31.4382,43.0896,61.4521,75.4336,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6897,60.7236,72.4424,20.5628,46.2731,73.4088,90.8609,11.9982,43.9097,77.7748,98.6273,18.9262,40.3387,70.6951,90.6549,31.4382,43.0891,61.4511,75.4325,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6886,60.7188,72.4352,20.5628,46.2728,73.4083,90.8605,11.9982,43.9097,77.7747,98.6272,18.9262,40.3419,70.7002,90.6607,31.4382,43.088,61.449,75.4299,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6887,60.7176,72.433,20.5628,46.2721,73.4073,90.8593,11.9982,43.9096,77.7746,98.6271,18.9262,40.3463,70.707,90.6685,31.4382,43.088,61.449,75.4296,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.689,60.7166,72.4306,20.5628,46.2711,73.4055,90.8573,11.9982,43.9097,77.7747,98.6273,18.9262,40.3512,70.7145,90.6769,31.4382,43.0882,61.4493,75.43,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6891,60.7144,72.4261,20.5628,46.2695,73.403,90.8546,11.9983,43.9097,77.7749,98.6275,18.9262,40.356,70.7217,90.6848,31.4382,43.0882,61.4493,75.4297,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6893,60.7143,72.4255,20.5628,46.269,73.4022,90.8536,11.9982,43.9101,77.7754,98.6281,18.9262,40.3612,70.7298,90.6939,31.4382,43.0881,61.4489,75.4289,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6884,60.7087,72.4162,20.5628,46.269,73.4022,90.8536,11.9982,43.9111,77.7769,98.6299,18.9262,40.3675,70.7396,90.705,31.4382,43.0878,61.448,75.4272,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6887,60.7086,72.4161,20.5628,46.2691,73.4023,90.8538,11.9982,43.9121,77.7785,98.6317,18.9262,40.3737,70.7491,90.7156,31.4382,43.0878,61.4476,75.426,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.6891,60.7086,72.4179,20.5628,46.2689,73.4021,90.8536,11.9983,43.9136,77.781,98.6349,18.9262,40.38,70.7583,90.7254,31.4382,43.0902,61.4517,75.43,
, , , , , , , , , , , , , , , , , , , , ,54.6648,52.689,60.7059,72.4143,20.5628,46.2693,73.4027,90.8544,11.9983,43.9159,77.7846,98.6394,18.9262,40.3835,70.7636,90.7311,31.4382,43.0939,61.4582,75.4375,
