    Universidad de Costa Rica   
       Proyecto Eléctrico       
         II Ciclo 2017          
          openHand_Right.csv        
 Author: Pablo Avila B30724     

 Media:
 Max Deviation:
 Standar Deviation:

,LEFT HAND:, , , , , , , , , , , , , , , , , , , , RIGHT HAND:
,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky, , , ,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky
,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1346,76.1331,95.6591,21.7481,48.6075,77.1254,95.5684,12.6899,46.5068,82.3831,104.499,20.0172,42.6257,74.7391,95.8868,33.2505,45.1247,64.2188,78.947,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1256,76.0919,95.5686,21.7481,48.6089,77.1277,95.5712,12.6899,46.5057,82.3816,104.498,20.0172,42.6269,74.7404,95.8873,33.2505,45.1225,64.2142,78.9402,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1177,76.0634,95.5041,21.7481,48.6103,77.13,95.5738,12.6899,46.5054,82.3812,104.497,20.0172,42.6293,74.7438,95.8908,33.2505,45.1234,64.2155,78.9411,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1173,76.0546,95.4683,21.7481,48.611,77.1312,95.5751,12.6899,46.5051,82.3807,104.497,20.0172,42.6354,74.7531,95.901,33.2505,45.1238,64.216,78.9414,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0989,76.0032,95.3645,21.7481,48.6104,77.1306,95.5749,12.6899,46.504,82.3789,104.495,20.0172,42.6417,74.7626,95.9117,33.2505,45.1237,64.2152,78.939,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0737,75.9276,95.2057,21.7481,48.6094,77.129,95.5731,12.6899,46.5025,82.3767,104.492,20.0172,42.6489,74.7725,95.9207,33.2505,45.1249,64.2167,78.9397,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0749,75.9253,95.188,21.7481,48.6091,77.1285,95.5727,12.6899,46.5016,82.3753,104.49,20.0172,42.6537,74.7789,95.9264,33.2505,45.1252,64.2171,78.9397,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0775,75.9137,95.1312,21.7481,48.6092,77.1287,95.573,12.6899,46.4998,82.3725,104.487,20.0172,42.6644,74.7947,95.9433,33.2505,45.1252,64.2155,78.9347,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0849,75.9148,95.0917,21.7481,48.6109,77.1317,95.5765,12.6899,46.4971,82.3684,104.482,20.0172,42.6787,74.8155,95.965,33.2505,45.123,64.2105,78.9266,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.089,75.9183,95.0844,21.7481,48.6116,77.1329,95.5782,12.6899,46.4957,82.3664,104.48,20.0172,42.6874,74.8272,95.9752,33.2505,45.1175,64.1985,78.9086,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.102,75.917,95.012,21.7481,48.6127,77.1348,95.5805,12.6899,46.4924,82.3616,104.475,20.0172,42.6963,74.8396,95.9871,33.2505,45.1094,64.1807,78.8814,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1147,75.9331,95.0017,21.7481,48.6123,77.1343,95.5802,12.6899,46.4882,82.3555,104.468,20.0172,42.7054,74.8532,96.0019,33.2504,45.1053,64.1707,78.8648,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1295,75.9588,95.0168,21.7481,48.6121,77.134,95.58,12.6899,46.4835,82.3483,104.46,20.0172,42.716,74.869,96.0191,33.2505,45.1035,64.1653,78.854,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1597,76.0193,95.0766,21.7481,48.6127,77.135,95.581,12.6899,46.4796,82.3427,104.454,20.0172,42.7282,74.8854,96.0338,33.2505,45.1011,64.1585,78.8408,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1697,76.0395,95.0769,21.7481,48.6135,77.1362,95.5822,12.6899,46.4762,82.3379,104.449,20.0172,42.738,74.8982,96.0447,33.2505,45.0994,64.1533,78.8306,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1835,76.0544,95.0033,21.7481,48.6141,77.1371,95.5831,12.6899,46.4749,82.3362,104.447,20.0172,42.747,74.9108,96.0567,33.2505,45.0992,64.1517,78.8261,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2034,76.0881,94.9701,21.7481,48.6141,77.1371,95.583,12.6899,46.4739,82.3347,104.446,20.0172,42.7542,74.9212,96.0673,33.2505,45.1007,64.154,78.8284,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2224,76.1185,94.9365,21.7481,48.6144,77.1377,95.5837,12.6899,46.4725,82.3325,104.443,20.0172,42.7611,74.931,96.0771,33.2505,45.1047,64.1614,78.8368,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2363,76.1425,94.9189,21.7481,48.6146,77.1379,95.5838,12.6899,46.471,82.3302,104.44,20.0172,42.7654,74.937,96.0826,33.2505,45.1113,64.1731,78.8501,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2445,76.1505,94.8418,21.7481,48.6146,77.138,95.5839,12.6899,46.4693,82.3275,104.437,20.0172,42.7705,74.9448,96.0915,33.2505,45.1144,64.1791,78.8576,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2557,76.165,94.8037,21.7481,48.6145,77.1378,95.5837,12.6899,46.4667,82.3235,104.432,20.0172,42.7768,74.9541,96.1014,33.2505,45.1197,64.1889,78.8694,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2639,76.1688,94.7501,21.7481,48.6147,77.138,95.5838,12.6899,46.4645,82.3201,104.428,20.0172,42.7792,74.9578,96.1055,33.2505,45.1227,64.1943,78.8757,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2681,76.1764,94.7489,21.7481,48.6145,77.1376,95.5832,12.6899,46.4615,82.3154,104.423,20.0172,42.7805,74.96,96.1083,33.2504,45.1262,64.2009,78.8837,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2725,76.1848,94.7491,21.7481,48.614,77.1367,95.5818,12.6899,46.4569,82.3082,104.414,20.0172,42.7816,74.9618,96.1107,33.2505,45.1315,64.2113,78.8973,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2917,76.2254,94.7791,21.7481,48.6125,77.1338,95.578,12.6899,46.4521,82.3008,104.405,20.0172,42.7852,74.9677,96.118,33.2505,45.1389,64.2254,78.9148,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3011,76.2401,94.7651,21.7481,48.6114,77.1319,95.5754,12.6899,46.4493,82.2965,104.4,20.0172,42.7862,74.9693,96.1199,33.2505,45.1415,64.2301,78.9208,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3079,76.2574,94.7775,21.7481,48.6106,77.1301,95.5726,12.6899,46.447,82.2926,104.395,20.0172,42.7882,74.9721,96.1227,33.2505,45.143,64.233,78.9241,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3059,76.2497,94.7453,21.7481,48.6101,77.1292,95.5713,12.6899,46.4462,82.2911,104.393,20.0172,42.7892,74.9731,96.1229,33.2505,45.1435,64.2338,78.925,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3145,76.2757,94.7876,21.7481,48.6068,77.1235,95.5646,12.6899,46.4438,82.2869,104.387,20.0172,42.7914,74.9755,96.124,33.2505,45.1442,64.2349,78.9262,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3348,76.3293,94.8775,21.7481,48.6048,77.1198,95.5594,12.6899,46.4414,82.2834,104.384,20.0172,42.7897,74.9681,96.1077,33.2505,45.1446,64.2357,78.9269,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3356,76.3411,94.911,21.7481,48.6022,77.1151,95.5533,12.6899,46.4387,82.2793,104.379,20.0172,42.7832,74.9539,96.0846,33.2505,45.1447,64.2355,78.9262,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3362,76.3441,94.9232,21.7481,48.5988,77.1091,95.5459,12.6899,46.4362,82.2755,104.375,20.0172,42.7787,74.9446,96.0699,33.2505,45.1449,64.2358,78.9262,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3435,76.3639,95.0004,21.7481,48.5957,77.1037,95.5393,12.6899,46.4334,82.2711,104.37,20.0172,42.7772,74.9408,96.0631,33.2505,45.1453,64.2364,78.9266,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3495,76.3858,95.0601,21.7481,48.592,77.097,95.5303,12.6899,46.4295,82.2649,104.362,20.0172,42.7743,74.9358,96.0566,33.2505,45.1457,64.237,78.927,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3562,76.4054,95.1059,21.7481,48.5864,77.0869,95.5173,12.6899,46.4271,82.261,104.358,20.0172,42.7662,74.9216,96.0373,33.2505,45.1454,64.2364,78.926,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3541,76.405,95.1323,21.7481,48.5813,77.0778,95.5056,12.6899,46.4272,82.2615,104.359,20.0172,42.7572,74.9083,96.0233,33.2504,45.1443,64.2341,78.923,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3628,76.4291,95.1796,21.7481,48.5771,77.0702,95.4959,12.6899,46.4268,82.2607,104.358,20.0172,42.7522,74.9,96.0129,33.2505,45.1432,64.232,78.9202,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3713,76.4532,95.2313,21.7481,48.5732,77.0636,95.488,12.6899,46.4273,82.2615,104.359,20.0172,42.7458,74.8903,96.0019,33.2504,45.1424,64.23,78.9171,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3918,76.5055,95.331,21.7481,48.5693,77.0572,95.4809,12.6899,46.4268,82.2604,104.357,20.0172,42.7424,74.8859,95.9986,33.2505,45.1424,64.23,78.9171,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.4079,76.5451,95.4025,21.7481,48.5634,77.0472,95.4691,12.6899,46.4277,82.2617,104.358,20.0172,42.7373,74.879,95.9923,33.2505,45.1423,64.2299,78.9169,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.4295,76.5946,95.4702,21.7481,48.5616,77.0437,95.4643,12.6899,46.4289,82.2636,104.361,20.0172,42.7315,74.8712,95.9854,33.2504,45.1415,64.2286,78.916,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.4346,76.6045,95.4919,21.7481,48.5608,77.0423,95.4625,12.6899,46.4307,82.2666,104.365,20.0172,42.7176,74.8499,95.9614,33.2505,45.1412,64.2283,78.9159,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.423,76.5769,95.4715,21.7481,48.5613,77.043,95.4631,12.6899,46.4323,82.2691,104.368,20.0172,42.704,74.8307,95.9426,33.2505,45.1407,64.2277,78.9156,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.4188,76.563,95.4644,21.7481,48.5608,77.0422,95.4623,12.6899,46.434,82.2718,104.372,20.0172,42.6754,74.7864,95.892,33.2505,45.14,64.2268,78.9158,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.4161,76.555,95.4674,21.7481,48.561,77.0426,95.4628,12.6899,46.4358,82.2751,104.376,20.0172,42.6602,74.7647,95.8704,33.2505,45.1393,64.226,78.9153,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.4068,76.536,95.467,21.7481,48.5613,77.043,95.4632,12.6899,46.439,82.2804,104.383,20.0172,42.6397,74.7327,95.8332,33.2505,45.1393,64.2259,78.9153,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.4031,76.529,95.4883,21.7481,48.5611,77.0427,95.4629,12.6899,46.4413,82.2842,104.388,20.0172,42.6318,74.7222,95.8244,33.2505,45.1386,64.225,78.9149,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3909,76.5048,95.4901,21.7481,48.5612,77.0429,95.4632,12.6899,46.444,82.2884,104.393,20.0172,42.6186,74.7035,95.8059,33.2505,45.1375,64.2237,78.9151,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3741,76.474,95.4832,21.7481,48.5616,77.0435,95.4637,12.6899,46.4475,82.2938,104.399,20.0172,42.5964,74.6706,95.7707,33.2505,45.136,64.222,78.9149,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.361,76.4511,95.4828,21.7481,48.562,77.044,95.4642,12.6899,46.4509,82.2993,104.406,20.0172,42.585,74.6549,95.7561,33.2504,45.1349,64.2207,78.915,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3476,76.4296,95.4863,21.7481,48.5633,77.0459,95.466,12.6899,46.4548,82.3049,104.413,20.0172,42.5757,74.6458,95.7544,33.2505,45.1346,64.2209,78.9167,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3333,76.406,95.4935,21.7481,48.5632,77.0459,95.466,12.6899,46.4597,82.3124,104.421,20.0172,42.565,74.6309,95.7401,33.2505,45.1334,64.2195,78.9166,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3152,76.3762,95.4933,21.7481,48.5635,77.0462,95.4663,12.6899,46.4633,82.3177,104.427,20.0172,42.5564,74.6208,95.7335,33.2505,45.1318,64.2176,78.9168,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2966,76.3462,95.5004,21.7481,48.5637,77.0466,95.4667,12.6899,46.466,82.3221,104.433,20.0172,42.5504,74.6139,95.7297,33.2505,45.1306,64.2169,78.9187,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2822,76.3211,95.499,21.7481,48.5642,77.0474,95.4675,12.6899,46.4699,82.3286,104.441,20.0172,42.5476,74.6104,95.7271,33.2504,45.128,64.2141,78.9193,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2673,76.2948,95.497,21.7481,48.5651,77.0487,95.469,12.6899,46.4749,82.3366,104.451,20.0172,42.544,74.6061,95.7245,33.2505,45.1263,64.2121,78.9194,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2486,76.2598,95.4941,21.7481,48.5661,77.0508,95.4717,12.6899,46.4793,82.3432,104.458,20.0172,42.5423,74.6049,95.7254,33.2505,45.1248,64.2102,78.9188,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2197,76.2035,95.4803,21.7481,48.5675,77.0532,95.4748,12.6899,46.4821,82.3476,104.464,20.0172,42.5422,74.6073,95.7325,33.2505,45.1237,64.2091,78.9194,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1967,76.1596,95.4828,21.7481,48.5703,77.0583,95.4815,12.6899,46.4847,82.3514,104.468,20.0172,42.546,74.6146,95.7431,33.2505,45.124,64.2101,78.9214,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1742,76.1159,95.4742,21.7481,48.5734,77.0637,95.4883,12.6899,46.4879,82.3561,104.473,20.0172,42.5496,74.6202,95.7494,33.2505,45.1241,64.2111,78.9242,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1397,76.0479,95.4528,21.7481,48.5763,77.0692,95.4955,12.6899,46.4898,82.3591,104.476,20.0172,42.5533,74.6279,95.7612,33.2505,45.1251,64.2134,78.928,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1064,75.9798,95.4288,21.7481,48.5777,77.0715,95.4982,12.6899,46.4935,82.3646,104.482,20.0172,42.5522,74.6279,95.764,33.2504,45.1264,64.2161,78.932,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0931,75.9529,95.4251,21.7481,48.5786,77.0729,95.4997,12.6899,46.4964,82.3693,104.488,20.0172,42.5547,74.6341,95.775,33.2505,45.1264,64.2162,78.932,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0761,75.9182,95.4307,21.7481,48.5802,77.0754,95.5024,12.6899,46.5003,82.3752,104.495,20.0172,42.5537,74.6323,95.7728,33.2504,45.127,64.2177,78.9348,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0513,75.8689,95.4506,21.7481,48.5819,77.0783,95.5055,12.6899,46.5033,82.3797,104.5,20.0172,42.5535,74.6316,95.771,33.2505,45.1274,64.219,78.9373,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0402,75.8451,95.4487,21.7481,48.5818,77.0784,95.506,12.6899,46.507,82.3852,104.506,20.0172,42.5528,74.6306,95.7699,33.2505,45.1272,64.2187,78.9371,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0319,75.8239,95.4468,21.7481,48.5814,77.0781,95.5065,12.6899,46.5089,82.3881,104.509,20.0172,42.5502,74.6258,95.7632,33.2504,45.1271,64.2187,78.9375,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0161,75.7831,95.4453,21.7481,48.5811,77.0783,95.508,12.6899,46.5125,82.3935,104.515,20.0172,42.5501,74.6255,95.7626,33.2505,45.1272,64.2189,78.9377,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9936,75.7281,95.4524,21.7481,48.5814,77.0792,95.5095,12.6899,46.5136,82.3952,104.517,20.0172,42.5472,74.6201,95.7551,33.2505,45.1272,64.2188,78.9376,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9687,75.667,95.4536,21.7481,48.5822,77.0804,95.5107,12.6899,46.5139,82.3958,104.518,20.0172,42.5481,74.622,95.758,33.2505,45.1272,64.2189,78.9376,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9508,75.6202,95.4514,21.7481,48.5815,77.0799,95.5113,12.6899,46.5146,82.397,104.52,20.0172,42.5491,74.6238,95.7603,33.2505,45.1269,64.2188,78.9384,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9367,75.5802,95.4493,21.7481,48.5805,77.0788,95.5111,12.6899,46.5153,82.398,104.521,20.0172,42.5526,74.6301,95.7691,33.2505,45.1274,64.2207,78.9427,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9224,75.5402,95.4506,21.7481,48.5804,77.0789,95.5116,12.6899,46.5151,82.3978,104.521,20.0172,42.5554,74.6343,95.7736,33.2505,45.1278,64.2232,78.9493,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9022,75.4837,95.4489,21.7481,48.581,77.0799,95.5129,12.6899,46.5151,82.3979,104.521,20.0172,42.5576,74.6373,95.7764,33.2505,45.1279,64.2248,78.9541,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.8853,75.4323,95.414,21.7481,48.5838,77.0849,95.5191,12.6899,46.5159,82.3993,104.523,20.0172,42.5579,74.6379,95.7772,33.2505,45.1295,64.2279,78.958,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.8786,75.4077,95.3983,21.7481,48.5862,77.0887,95.5233,12.6899,46.5186,82.4034,104.528,20.0172,42.5584,74.6386,95.7778,33.2505,45.1308,64.2303,78.9611,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.8759,75.3894,95.3927,21.7481,48.5888,77.0932,95.5286,12.6899,46.5187,82.4035,104.527,20.0172,42.5605,74.6417,95.7811,33.2505,45.1314,64.2314,78.9621,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.8801,75.3761,95.3893,21.7481,48.5903,77.0956,95.5313,12.6899,46.5185,82.403,104.527,20.0172,42.5668,74.6515,95.7922,33.2505,45.1319,64.2322,78.9628,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.8895,75.3732,95.3796,21.7481,48.5912,77.0973,95.5334,12.6899,46.5181,82.4025,104.526,20.0172,42.5664,74.6502,95.7897,33.2504,45.132,64.2319,78.9615,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9026,75.3743,95.3714,21.7481,48.5918,77.0983,95.5345,12.6899,46.5173,82.4012,104.524,20.0172,42.5694,74.6544,95.7936,33.2505,45.131,64.2291,78.9562,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9145,75.3752,95.36,21.7481,48.5917,77.0986,95.5356,12.6899,46.5165,82.4001,104.523,20.0172,42.5731,74.6589,95.7969,33.2505,45.1309,64.2285,78.9548,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9281,75.3855,95.3622,21.7481,48.5924,77.1,95.5378,12.6899,46.5149,82.3976,104.52,20.0172,42.5789,74.6661,95.8022,33.2505,45.131,64.2287,78.9548,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9487,75.409,95.3691,21.7481,48.5956,77.1053,95.5436,12.6899,46.5142,82.3965,104.519,20.0172,42.5849,74.675,95.8117,33.2504,45.1314,64.229,78.9543,
, , , , , , , , , , , , , , , , , , , , ,57.8158,56.9751,75.4417,95.3663,21.7481,48.5972,77.1079,95.5466,12.6899,46.513,82.3944,104.516,20.0172,42.5904,74.6819,95.817,33.2505,45.1312,64.2285,78.9534,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0041,75.4763,95.3543,21.7481,48.5982,77.1095,95.5483,12.6899,46.5112,82.3915,104.512,20.0172,42.5932,74.685,95.8183,33.2505,45.1282,64.2227,78.9458,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0245,75.5003,95.3421,21.7481,48.6008,77.114,95.5538,12.6899,46.5077,82.3859,104.505,20.0172,42.5994,74.691,95.8193,33.2505,45.1229,64.2116,78.9302,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0496,75.5344,95.3357,21.7481,48.6022,77.1164,95.557,12.6899,46.5035,82.3792,104.497,20.0172,42.6056,74.6984,95.8242,33.2505,45.1157,64.1956,78.9058,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.0749,75.5647,95.3142,21.7481,48.6038,77.1191,95.5601,12.6899,46.4999,82.3739,104.491,20.0172,42.6138,74.7082,95.8304,33.2505,45.1128,64.189,78.8954,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1036,75.5926,95.264,21.7481,48.6042,77.1199,95.5609,12.6899,46.4978,82.3705,104.486,20.0172,42.6191,74.7157,95.8382,33.2505,45.1068,64.1765,78.8775,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1244,75.6218,95.2537,21.7481,48.6043,77.12,95.561,12.6899,46.4962,82.3678,104.483,20.0172,42.6247,74.7244,95.848,33.2505,45.1073,64.177,78.8771,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1425,75.6459,95.2237,21.7481,48.6043,77.12,95.5611,12.6899,46.4938,82.3637,104.477,20.0172,42.6308,74.7333,95.8575,33.2505,45.1079,64.1779,78.8778,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.16,75.6689,95.1968,21.7481,48.6043,77.12,95.5611,12.6899,46.4911,82.3595,104.472,20.0172,42.6371,74.7394,95.8584,33.2505,45.106,64.1736,78.8713,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1752,75.6919,95.1892,21.7481,48.6043,77.12,95.561,12.6899,46.4883,82.3551,104.467,20.0172,42.6446,74.7514,95.8728,33.2505,45.1043,64.1698,78.8651,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1872,75.7098,95.176,21.7481,48.6044,77.1201,95.5612,12.6899,46.4864,82.3524,104.464,20.0172,42.6515,74.7626,95.8865,33.2505,45.1048,64.1704,78.8657,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1984,75.7269,95.1636,21.7481,48.6043,77.1201,95.5612,12.6899,46.4826,82.3467,104.458,20.0172,42.6604,74.7771,95.9044,33.2505,45.1058,64.1723,78.868,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2078,75.7432,95.1617,21.7481,48.6037,77.119,95.56,12.6899,46.4803,82.3433,104.454,20.0172,42.6655,74.7849,95.9131,33.2505,45.1054,64.1714,78.8668,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2143,75.755,95.162,21.7481,48.6022,77.1167,95.5578,12.6899,46.4776,82.3392,104.449,20.0172,42.672,74.7945,95.9236,33.2505,45.1051,64.1712,78.8668,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.22,75.7652,95.1551,21.7481,48.6008,77.1146,95.5557,12.6899,46.4751,82.3353,104.445,20.0172,42.6787,74.8039,95.9327,33.2505,45.1049,64.171,78.8672,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2296,75.781,95.1361,21.7481,48.5998,77.113,95.5542,12.6899,46.4704,82.3282,104.437,20.0172,42.6833,74.8099,95.9378,33.2505,45.1043,64.1701,78.8665,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.238,75.7975,95.1394,21.7481,48.599,77.1116,95.5525,12.6899,46.4618,82.3151,104.422,20.0172,42.686,74.8144,95.9437,33.2505,45.0979,64.1581,78.8517,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2548,75.8218,95.1177,21.7481,48.5983,77.1105,95.5515,12.6899,46.4572,82.3084,104.415,20.0172,42.6886,74.8184,95.9483,33.2505,45.0968,64.1564,78.8506,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2682,75.8356,95.0641,21.7481,48.5974,77.109,95.5498,12.6899,46.4532,82.3026,104.408,20.0172,42.6895,74.8166,95.9409,33.2505,45.0937,64.1509,78.8444,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2826,75.8533,95.0135,21.7481,48.5963,77.1072,95.5474,12.6899,46.4509,82.2992,104.405,20.0172,42.6858,74.8081,95.927,33.2505,45.0854,64.1355,78.8258,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2959,75.8739,95.0037,21.7481,48.5954,77.1056,95.5458,12.6899,46.4478,82.2945,104.399,20.0172,42.6872,74.8108,95.9306,33.2505,45.081,64.1272,78.8154,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3035,75.8729,94.9386,21.7481,48.5946,77.1045,95.5446,12.6899,46.4454,82.2906,104.395,20.0172,42.6819,74.8015,95.9184,33.2505,45.0751,64.1164,78.8028,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3102,75.8848,94.9459,21.7481,48.59,77.0968,95.5357,12.6899,46.4428,82.2865,104.39,20.0172,42.6775,74.7938,95.9083,33.2505,45.0678,64.1025,78.7855,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3116,75.8846,94.9406,21.7481,48.5849,77.0879,95.5249,12.6899,46.4391,82.2807,104.383,20.0172,42.6736,74.7878,95.9013,33.2505,45.0594,64.0865,78.7652,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.3111,75.8819,94.9354,21.7481,48.5808,77.0812,95.5174,12.6899,46.4364,82.2762,104.377,20.0172,42.6686,74.7808,95.8948,33.2505,45.0581,64.0841,78.7626,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2937,75.8483,94.9044,21.7481,48.5737,77.0692,95.503,12.6899,46.4332,82.2713,104.371,20.0172,42.6573,74.7635,95.8754,33.2505,45.0579,64.0839,78.7628,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2606,75.7789,94.8477,21.7481,48.5669,77.057,95.4874,12.6899,46.4287,82.2641,104.363,20.0172,42.6425,74.7401,95.848,33.2505,45.058,64.0844,78.7636,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.2187,75.7001,94.8138,21.7481,48.5592,77.0431,95.4697,12.6899,46.4259,82.2594,104.357,20.0172,42.6409,74.7378,95.8458,33.2505,45.0583,64.0849,78.7645,
, , , , , , , , , , , , , , , , , , , , ,57.8158,57.1791,75.625,94.783,21.7481,48.5541,77.034,95.4577,12.6899,46.4249,82.2578,104.355,20.0172,42.6365,74.7323,95.8416,33.2505,45.0591,64.0867,78.7674,
